ParkCode,LocationType,StationID,month,variable,mean,sd,N,SE,inc.10.4yr,inc.20.4yr,inc.50.4yr,inc.10.8yr,inc.20.8yr,inc.50.8yr,inc.10.12yr,inc.20.12yr,inc.50.12yr
SAGA,Stream,SAGASB,5,DO_mg.L,10.545,0.508480709,20,0.113699743,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,6,DO_mg.L,9.561666667,0.63179294,24,0.128964194,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,7,DO_mg.L,8.959090909,0.483074569,22,0.102991844,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,DO_mg.L,8.625454545,0.893696056,22,0.190536639,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,9,DO_mg.L,9.513333333,1.236760474,18,0.291507239,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,10,DO_mg.L,10.868,0.688641684,20,0.153984962,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,DOC_mgL,1.7295,0.037656341,8,0.013313527,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,DOC_mgL,1.9575,0.311895129,8,0.11027158,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,FPH,7.7867,0.124240895,20,0.027781109,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,FPH,7.877666667,0.136032868,18,0.032063254,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,NH3_mg/L,0.017666667,0.008778762,6,0.003583915,0.586,0.647,0.798,0.989,0.996,1,0.999,1,1
SAGA,Stream,SAGASB,8,NO2_mg/L,0.0031,0.003300216,8,0.001166803,0.254,0.287,0.394,0.649,0.723,0.887,0.789,0.853,0.964
SAGA,Stream,SAGASB,5,NO2+NO3_mg/L,0.115,0.032226471,12,0.009302981,0.995,0.998,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,NO2+NO3_mg/L,0.0895,0.040491301,12,0.011688832,0.872,0.913,0.977,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,NO3_ueq/L,9.835079365,1.769997252,8,0.62578853,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,NO3_ueq/L,7.75,4.052159918,8,1.432654878,0.651,0.711,0.852,0.997,0.999,1,1,1,1
SAGA,Stream,SAGASB,5,pH,7.927,0.086090528,20,0.019250427,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,6,pH,7.879166667,0.127821774,24,0.02609151,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,7,pH,7.946363636,0.154443562,22,0.032927478,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,pH,7.805454545,0.259940053,22,0.055419406,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,9,pH,7.798888889,0.154725141,18,0.036469065,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,10,pH,7.856,0.190743697,20,0.042651587,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,PO4_ug/L,1.7,0.309838668,6,0.126491106,0.998,0.999,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,PO4_ug/L,2.633333333,1.207752734,6,0.493062989,0.642,0.703,0.845,0.996,0.999,1,1,1,1
SAGA,Stream,SAGASB,5,SO4_ueqL,130.0323958,15.32275085,8,5.417410515,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,SO4_ueqL,126,7.55928946,8,2.672612419,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,Specific conductance,130.1,13.85222764,20,3.097452264,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,6,Specific conductance,151.9166667,28.44814759,24,5.806953811,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,7,Specific conductance,164.3636364,19.18468004,22,4.090187527,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,Specific conductance,181,24.28403356,22,5.17737335,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,9,Specific conductance,175,46.36936108,18,10.92936322,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,10,Specific conductance,172.1,14.1752193,20,3.169675394,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,T_Dis_N_mgL,0.258666667,0.065858434,12,0.019011692,0.998,0.999,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,T_Dis_N_mgL,0.263,0.069930124,10,0.022113847,0.992,0.997,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,T_Dis_P_ugL,4.85,1.758873606,12,0.507743075,0.958,0.977,0.997,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,T_Dis_P_ugL,5.38,2.276839915,10,0.72,0.859,0.902,0.973,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,TN_mg/L,0.2887,0.095559351,20,0.02136772,0.998,0.999,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,TN_mg/L,0.3103,0.089333261,20,0.019975524,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,TotalArea,17.9718,8.096664259,20,1.810469167,0.967,0.983,0.998,1,1,1,1,1,1
SAGA,Stream,SAGASB,6,TotalArea,17.99328472,11.19477746,24,2.285124379,0.886,0.924,0.982,1,1,1,1,1,1
SAGA,Stream,SAGASB,7,TotalArea,12.75710606,7.976895881,22,1.700679916,0.861,0.904,0.974,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,TotalArea,13.25118229,4.637793475,16,1.159448369,0.989,0.995,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,9,TotalArea,18.36076042,17.14352191,16,4.285880477,0.493,0.55,0.704,0.961,0.982,0.999,0.993,0.998,1
SAGA,Stream,SAGASB,10,TotalArea,17.69358333,10.0869742,20,2.255516,0.884,0.922,0.981,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,TotalVel,1.476857776,0.631915333,20,0.141300564,0.977,0.989,0.999,1,1,1,1,1,1
SAGA,Stream,SAGASB,6,TotalVel,0.990547227,0.474473802,24,0.096851559,0.973,0.987,0.999,1,1,1,1,1,1
SAGA,Stream,SAGASB,7,TotalVel,0.952190418,0.415077226,22,0.088494762,0.982,0.991,0.999,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,TotalVel,1.38473184,2.796246519,20,0.62525973,0.196,0.222,0.305,0.5,0.57,0.757,0.635,0.71,0.88
SAGA,Stream,SAGASB,9,TotalVel,0.798633392,0.625992595,18,0.14754787,0.651,0.712,0.853,0.997,0.999,1,1,1,1
SAGA,Stream,SAGASB,10,TotalVel,0.759645883,0.518048053,22,0.110448216,0.812,0.862,0.953,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,TP_ug/L,13.38,2.948612519,20,0.659329803,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,TP_ug/L,28.2,14.60563952,18,3.44258225,0.904,0.938,0.987,1,1,1,1,1,1
SAGA,Stream,SAGASB,5,Water Temperature,14.329,3.287668987,20,0.735145134,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,6,Water Temperature,17.14241667,2.540518792,24,0.518581227,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,7,Water Temperature,21.73636364,2.563246724,22,0.546486038,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,8,Water Temperature,19.66909091,1.844128157,22,0.393169444,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,9,Water Temperature,15.50222222,2.741059382,18,0.646073892,1,1,1,1,1,1,1,1,1
SAGA,Stream,SAGASB,10,Water Temperature,10.5559,2.210352506,20,0.494249846,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,ACOLOR,90.673,24.15466071,18,5.693308128,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,ACOLOR,85.0716,39.6108539,20,8.857256196,0.96,0.978,0.997,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,ANC,1126.123911,107.7350479,18,25.39339431,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,ANC,1202.3493,317.345526,20,70.96061685,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,BP_mmHg,762.5291494,4.552154056,8,1.609429501,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,BP_mmHg,758.56,1.378566083,10,0.435940873,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,Cl_ueqL,4201.666667,1118.479802,6,456.6174669,0.948,0.97,0.996,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,Cl_ueqL,5409.092657,2498.230185,10,790.0097505,0.809,0.859,0.952,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,Discharge,28,8.246211251,12,2.380476143,0.992,0.997,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,Discharge,12.72875,11.48350607,16,2.870876518,0.515,0.573,0.728,0.971,0.987,0.999,0.996,0.999,1
SAIR,Stream,SAIRSA,5,DO (%),88.6,2.955865839,8,1.045056389,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,DO (%),92.58,5.054986537,10,1.5985271,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,DO_mg.L,8.635,0.467730081,8,0.165367556,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,DO_mg.L,8.196,0.316480647,10,0.100079968,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,DOC_mgL,6.7085,0.904172392,8,0.319673215,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,DOC_mgL,6.4182,0.800589894,10,0.253168754,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,FPH,7.621333333,0.081347475,18,0.019173784,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,FPH,7.655333333,0.17619775,18,0.041530208,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,NH3_mg/L,0.11775,0.051383016,8,0.018166639,0.774,0.828,0.934,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,NH3_mg/L,0.04125,0.029280662,8,0.010352277,0.448,0.502,0.654,0.935,0.966,0.997,0.985,0.994,1
SAIR,Stream,SAIRSA,5,NO2_mg/L,0.016888889,0.011489171,18,0.002708024,0.749,0.805,0.92,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,NO2_mg/L,0.0047375,0.001779092,16,0.000444773,0.98,0.991,0.999,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,NO2+NO3_mg/L,0.407,0.046552241,10,0.014721111,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,NO2+NO3_mg/L,0.5112,0.192313864,10,0.060814984,0.915,0.947,0.989,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,NO3_ueq/L,40.83757937,18.89243014,8,6.679482733,0.736,0.793,0.912,0.999,1,1,1,1,1
SAIR,Stream,SAIRSA,8,NO3_ueq/L,30.40766667,7.140239182,10,2.257941885,0.998,0.999,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,pH,7.3925,0.111963004,8,0.0395849,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,pH,7.398,0.199710902,10,0.063154132,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,PO4_ug/L,9.76,3.576217741,10,1.130899347,0.926,0.954,0.992,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,PO4_ug/L,13.2,2.616188916,10,0.827311576,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,SO4_ueqL,319.5042969,208.6231064,8,73.75940661,0.5,0.557,0.712,0.965,0.984,0.999,0.994,0.998,1
SAIR,Stream,SAIRSA,8,SO4_ueqL,213.9457083,45.24953709,10,14.30916003,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,Specific conductance,744,229.5399125,8,81.15461434,0.946,0.969,0.995,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,Specific conductance,681.6,251.3356322,10,79.47930548,0.923,0.952,0.991,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,T_Dis_N_mgL,0.873,0.087417262,10,0.027643766,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,T_Dis_N_mgL,0.9875,0.11887208,8,0.042027627,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,T_Dis_P_ugL,19.4,6.415259586,10,2.028683207,0.958,0.977,0.997,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,T_Dis_P_ugL,24,7.050835817,8,2.49284691,0.96,0.978,0.997,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,TN_mg/L,0.982777778,0.132458897,18,0.031220862,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,TN_mg/L,0.9555,0.225880383,20,0.050508389,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,TotalVel,0.209333333,0.162148903,6,0.066197012,0.325,0.368,0.497,0.793,0.856,0.963,0.907,0.947,0.994
SAIR,Stream,SAIRSA,5,TP_ug/L,44.5,11.90155699,18,2.805223885,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,TP_ug/L,58.62,39.50623668,20,8.833863076,0.789,0.842,0.942,1,1,1,1,1,1
SAIR,Stream,SAIRSA,5,Water Temperature,16.5975,2.386322634,8,0.843692458,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSA,8,Water Temperature,21.222,1.213304029,10,0.383680423,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,ACOLOR,93.17544444,15.39853398,18,3.629469266,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,ACOLOR,110.074625,38.00018221,16,9.500045552,0.99,0.996,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,ANC,1165.4743,103.1720456,20,23.06997073,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,ANC,1296.876625,313.1093436,16,78.2773359,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,BP_mmHg,762.1325579,7.211318449,22,1.537458259,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,BP_mmHg,760.2980841,2.739588672,18,0.645727243,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,Cl_ueqL,10482.75,10445.74463,8,3693.12843,0.279,0.316,0.431,0.705,0.777,0.922,0.839,0.895,0.98
SAIR,Stream,SAIRSB,8,Cl_ueqL,5383.296286,2770.687142,8,979.5858333,0.662,0.722,0.861,0.997,0.999,1,1,1,1
SAIR,Stream,SAIRSB,5,DO (%),92.18181818,8.279730635,22,1.765244503,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,DO (%),79.53333333,28.22431159,18,6.65253404,0.993,0.997,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,DO_mg.L,8.99,0.804877985,22,0.171600563,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,DO_mg.L,7.06,2.65463856,18,0.625704309,0.988,0.995,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,DOC_mgL,6.4008,1.065663361,10,0.336992344,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,DOC_mgL,6.08175,1.466891441,8,0.518624443,0.991,0.996,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,FPH,7.6176,0.116148,20,0.025971482,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,FPH,7.724,0.177739885,16,0.044434971,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,NH3_mg/L,0.1344,0.065501824,10,0.020713495,0.775,0.829,0.935,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,NO2_mg/L,0.01996,0.012058122,20,0.002696278,0.854,0.898,0.971,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,NO2_mg/L,0.00748,0.004638678,10,0.001466879,0.61,0.67,0.818,0.993,0.998,1,1,1,1
SAIR,Stream,SAIRSB,5,NO2+NO3_mg/L,0.3826,0.039584509,10,0.012517721,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,NO2+NO3_mg/L,0.458,0.127912917,8,0.045224045,0.972,0.985,0.999,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,NO3_ueq/L,40.8381746,16.73871688,10,5.293247044,0.876,0.916,0.978,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,NO3_ueq/L,26.11926587,13.06026041,8,4.617499348,0.682,0.742,0.876,0.998,1,1,1,1,1
SAIR,Stream,SAIRSB,5,pH,7.465454545,0.26505574,22,0.056510074,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,pH,7.492222222,0.257352026,18,0.060658454,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,PO4_ug/L,9.44,1.440061727,10,0.455387503,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,PO4_ug/L,13.5,4.566962104,8,1.614664936,0.913,0.945,0.989,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,SO4_ueqL,778.8264167,883.8911727,10,279.510931,0.272,0.307,0.42,0.69,0.762,0.913,0.825,0.884,0.976
SAIR,Stream,SAIRSB,8,SO4_ueqL,209.6294792,32.40532332,8,11.45701193,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,Specific conductance,761.8181818,193.5998909,22,41.27563542,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,Specific conductance,7504.777778,13204.6755,18,3112.371863,0.221,0.25,0.344,0.568,0.641,0.822,0.708,0.781,0.927
SAIR,Stream,SAIRSB,5,T_Dis_N_mgL,0.8136,0.147898764,10,0.046769696,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,T_Dis_N_mgL,0.90375,0.093565485,8,0.033080394,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,T_Dis_P_ugL,20,3.771236166,10,1.192569588,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,T_Dis_P_ugL,24.75,6.606274074,8,2.335670598,0.98,0.99,0.999,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,TN_mg/L,1.007,0.206016862,20,0.046066771,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,TN_mg/L,0.921,0.122736574,16,0.030684144,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,TP_ug/L,50.84,14.73236323,20,3.294256565,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,TP_ug/L,55.775,13.60487658,16,3.401219144,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,5,Water Temperature,16.54,3.339589367,22,0.712002845,1,1,1,1,1,1,1,1,1
SAIR,Stream,SAIRSB,8,Water Temperature,21.33777778,3.322574402,18,0.783138297,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,ACOLOR,111.7653333,77.07790171,18,18.16743566,0.74,0.797,0.914,1,1,1,1,1,1
SARA,Stream,SARASA,8,ACOLOR,105.2986667,85.83909651,24,17.5218322,0.724,0.782,0.905,0.999,1,1,1,1,1
SARA,Stream,SARASA,5,ANC,2910.850847,309.4402059,18,72.93575599,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,ANC,3122.947583,121.5511905,24,24.81153287,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,BP_mmHg,756.7642864,5.352657561,20,1.196890617,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,6,BP_mmHg,756.384705,5.248404238,22,1.118963543,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,7,BP_mmHg,755.2604328,6.191891566,22,1.320115717,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,BP_mmHg,759.2404811,4.819544612,24,0.983785424,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,9,BP_mmHg,762.0345151,4.990666856,18,1.176311459,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,10,BP_mmHg,756.499696,4.763381145,22,1.015556272,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,Cl_ueqL,812.5716071,463.6017228,8,163.907961,0.59,0.651,0.801,0.99,0.997,1,0.999,1,1
SARA,Stream,SARASA,8,Cl_ueqL,855.8,184.4395716,10,58.32491368,0.999,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,Discharge,4.205888889,4.237940189,18,0.998892082,0.482,0.538,0.692,0.956,0.979,0.999,0.992,0.997,1
SARA,Stream,SARASA,6,Discharge,4.2453625,3.863084256,16,0.965771064,0.51,0.567,0.722,0.969,0.986,0.999,0.995,0.999,1
SARA,Stream,SARASA,7,Discharge,3.281444444,4.879278035,18,1.150056862,0.281,0.318,0.434,0.71,0.781,0.924,0.842,0.898,0.981
SARA,Stream,SARASA,8,Discharge,1.931277778,1.36799409,18,0.322439299,0.722,0.78,0.903,0.999,1,1,1,1,1
SARA,Stream,SARASA,9,Discharge,1.402875,1.487483104,16,0.371870776,0.416,0.468,0.616,0.909,0.948,0.994,0.974,0.989,1
SARA,Stream,SARASA,10,Discharge,2.265545455,1.753673117,22,0.373884365,0.73,0.787,0.908,0.999,1,1,1,1,1
SARA,Stream,SARASA,5,DO (%),102.97,3.076926012,20,0.688021572,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,6,DO (%),102.6454545,2.308313603,22,0.492134114,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,7,DO (%),103.4636364,6.198812901,22,1.321591351,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,DO (%),104.5416667,4.277434894,24,0.873127742,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,9,DO (%),104.3777778,3.330351608,18,0.784971402,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,10,DO (%),106.9090909,7.465916784,22,1.591738807,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,DO_mg.L,10.125,0.486604779,20,0.108808136,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,6,DO_mg.L,9.723636364,0.378349114,22,0.080664302,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,7,DO_mg.L,9.189090909,0.452178948,22,0.096404876,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,DO_mg.L,9.8325,0.603095277,24,0.123106308,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,9,DO_mg.L,10.66888889,0.60319628,18,0.142174727,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,10,DO_mg.L,11.61181818,1.388701471,22,0.296072148,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,DOC_mgL,4.199,0.41864134,8,0.148012065,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,DOC_mgL,3.23,1.9353323,10,0.61200581,0.634,0.694,0.839,0.995,0.999,1,1,1,1
SARA,Stream,SARASA,5,FPH,8.3885,0.122091576,18,0.02877726,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,FPH,8.359727273,0.072865291,22,0.015534932,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,NO2_mg/L,0.023866667,0.02438254,18,0.00574702,0.473,0.529,0.683,0.951,0.976,0.998,0.99,0.997,1
SARA,Stream,SARASA,8,NO2_mg/L,0.01295,0.006120173,24,0.001249275,0.976,0.988,0.999,1,1,1,1,1,1
SARA,Stream,SARASA,5,NO2+NO3_mg/L,2.7286,1.813900598,10,0.573605734,0.562,0.622,0.775,0.985,0.994,1,0.998,1,1
SARA,Stream,SARASA,8,NO2+NO3_mg/L,4.362714286,2.974684506,14,0.795017875,0.661,0.721,0.86,0.997,0.999,1,1,1,1
SARA,Stream,SARASA,5,NO3_ueq/L,279.231369,273.0739565,8,96.5462232,0.286,0.324,0.442,0.721,0.791,0.931,0.852,0.906,0.983
SARA,Stream,SARASA,8,NO3_ueq/L,615.4,340.6337884,10,107.7178619,0.689,0.748,0.881,0.998,1,1,1,1,1
SARA,Stream,SARASA,5,pH,8.335,0.36207734,20,0.080962954,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,6,pH,8.279090909,0.276662233,22,0.058984586,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,7,pH,8.292,0.207582577,20,0.046416875,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,pH,8.309166667,0.221279219,24,0.045168431,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,9,pH,8.335555556,0.101066211,18,0.023821534,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,10,pH,8.420909091,0.262168777,22,0.055894571,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,PO4_ug/L,4.15,2.792336451,8,0.98724002,0.481,0.537,0.691,0.955,0.978,0.999,0.991,0.997,1
SARA,Stream,SARASA,8,PO4_ug/L,6.4,3.731363949,14,0.997248963,0.768,0.822,0.931,1,1,1,1,1,1
SARA,Stream,SARASA,5,SO4_ueqL,336.6753646,264.2643149,8,93.43154454,0.391,0.44,0.584,0.883,0.929,0.989,0.962,0.982,0.999
SARA,Stream,SARASA,8,SO4_ueqL,366.8,92.87841515,10,29.37073373,0.995,0.998,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,Specific conductance,368.2,57.77779577,20,12.91950789,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,6,Specific conductance,343.1818182,108.3185937,22,23.09360178,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,7,Specific conductance,355.4545455,130.7118704,22,27.86786441,0.996,0.999,1,1,1,1,1,1,1
SARA,Stream,SARASA,8,Specific conductance,423.3333333,82.08090742,24,16.75469507,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,9,Specific conductance,468.8888889,47.83413609,18,11.274614,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,10,Specific conductance,440.1818182,47.13267632,22,10.04872036,1,1,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,T_Dis_N_mgL,3.7,1.360081697,10,0.430095597,0.924,0.953,0.991,1,1,1,1,1,1
SARA,Stream,SARASA,8,T_Dis_N_mgL,4.54,3.333259393,12,0.962229104,0.556,0.616,0.77,0.983,0.994,1,0.998,1,1
SARA,Stream,SARASA,5,T_Dis_P_ugL,8.88,5.164580224,10,1.633183667,0.654,0.715,0.855,0.997,0.999,1,1,1,1
SARA,Stream,SARASA,8,T_Dis_P_ugL,11.35,3.327980551,12,0.960705233,0.992,0.997,1,1,1,1,1,1,1
SARA,Stream,SARASA,5,TN_mg/L,3.272444444,1.43145135,18,0.337396319,0.962,0.979,0.998,1,1,1,1,1,1
SARA,Stream,SARASA,8,TN_mg/L,6.019166667,4.326077565,24,0.883056885,0.806,0.857,0.951,1,1,1,1,1,1
SARA,Stream,SARASA,5,TotalArea,4.047416667,2.865159271,18,0.675324517,0.722,0.78,0.903,0.999,1,1,1,1,1
SARA,Stream,SARASA,6,TotalArea,3.854104167,2.998781014,16,0.749695253,0.615,0.676,0.823,0.993,0.998,1,1,1,1
SARA,Stream,SARASA,7,TotalArea,5.026046296,3.624298843,18,0.85425543,0.709,0.768,0.895,0.999,1,1,1,1,1
SARA,Stream,SARASA,8,TotalArea,3.995296296,2.672058753,18,0.629810288,0.76,0.815,0.927,1,1,1,1,1,1
SARA,Stream,SARASA,9,TotalArea,4.062916667,3.072857383,16,0.768214346,0.635,0.696,0.84,0.995,0.999,1,1,1,1
SARA,Stream,SARASA,10,TotalArea,3.04555303,2.042296186,22,0.43541901,0.822,0.87,0.958,1,1,1,1,1,1
SARA,Stream,SARASA,5,TotalVel,1.168893309,0.63238213,18,0.149053897,0.884,0.922,0.981,1,1,1,1,1,1
